,date,event,province,district,deaths,injured,missing,house_destroyed,house_damaged,directly_affected,indirectly_affected,relocated,evacuated,losses_local,education_center,hospitals,crops_damageHa,road_damage_M
4075,2018-12-09,event,province, BANYUMAS,0.0,0.0,0.0,0.0,0.0,0.0,9.0, ,0.0,0,0.0,0.0,0.0,0.0
4076,2018-12-09,event,province, MINAHASA,0.0,0.0,0.0,0.0,0.0,8.0,15.0, ,8.0,0,0.0,0.0,0.0,0.0
4077,2018-12-09,event,province, MUSI BANYU ASIN,0.0,0.0,0.0,0.0,0.0,0.0,1250.0, ,0.0,0,2.0,0.0,0.0,0.0
4078,2018-12-09,event,province, LABUHAN BATU,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4079,2018-12-09,event,province, MELAWI,1.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4080,2018-12-09,event,province, LABUHAN BATU SELATAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4081,2018-12-09,event,province, BADUNG,0.0,1.0,0.0,0.0,0.0,0.0,1.0, ,0.0,0,0.0,0.0,0.0,0.0
4082,2018-12-08,event,province, KEBUMEN,0.0,0.0,0.0,2.0,1.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4083,2018-12-08,event,province, KOTA SEMARANG,0.0,0.0,0.0,0.0,0.0,0.0,242.0, ,0.0,0,0.0,0.0,0.0,0.0
4084,2018-12-08,event,province, BOJONEGORO,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4085,2018-12-08,event,province, BOJONEGORO,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4086,2018-12-08,event,province, KEBUMEN,0.0,0.0,0.0,3.0,7.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4087,2018-12-08,event,province, TUBAN,1.0,0.0,0.0,50.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4088,2018-12-08,event,province, MALANG,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4089,2018-12-08,event,province, GIANYAR,4.0,1.0,0.0,1.0,0.0,0.0,1.0, ,0.0,0,0.0,0.0,0.0,0.0
4090,2018-12-08,event,province, SERAM BAGIAN BARAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4091,2018-12-08,event,province, KOTA JAKARTA UTARA,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4092,2018-12-08,event,province, KEBUMEN,0.0,0.0,0.0,0.0,2.0,5.0,0.0, ,5.0,0,0.0,0.0,0.0,0.0
4093,2018-12-08,event,province, PATI,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4094,2018-12-08,event,province, SUMENEP,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4095,2018-12-08,event,province, MALANG,0.0,0.0,0.0,0.0,3.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4096,2018-12-08,event,province, JEPARA,0.0,0.0,0.0,0.0,15.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4097,2018-12-08,event,province, SUKABUMI,0.0,0.0,0.0,0.0,4.0,0.0,20.0, ,0.0,0,0.0,0.0,0.0,0.0
4098,2018-12-08,event,province, TRENGGALEK,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4099,2018-12-08,event,province, BADUNG,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4100,2018-12-08,event,province, BANGKA,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4101,2018-12-08,event,province, HALMAHERA SELATAN,0.0,0.0,0.0,2.0,0.0,15.0,0.0, ,15.0,0,0.0,0.0,0.0,0.0
4102,2018-12-08,event,province, KOTA SEMARANG,0.0,0.0,0.0,1.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4103,2018-12-08,event,province, SUMEDANG,0.0,0.0,0.0,0.0,0.0,0.0,8.0, ,0.0,0,0.0,0.0,0.0,0.0
4104,2018-12-08,event,province, BANJAR,0.0,0.0,0.0,0.0,0.0,0.0,12.0, ,0.0,0,0.0,0.0,0.0,0.0
4105,2018-12-08,event,province, KOTA SEMARANG,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4106,2018-12-08,event,province, KAPUAS HULU,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4107,2018-12-08,event,province, MADIUN,0.0,1.0,0.0,0.0,2.0,0.0,1.0, ,0.0,0,0.0,0.0,0.0,0.0
4108,2018-12-08,event,province, MELAWI,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4109,2018-12-08,event,province, BADUNG,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4110,2018-12-08,event,province, LABUHAN BATU,0.0,0.0,1.0,0.0,0.0,0.0,0.0, ,0.0,0,27.0,0.0,0.0,0.0
4111,2018-12-08,event,province, KULON PROGO,0.0,0.0,0.0,0.0,1.0,0.0,4.0, ,0.0,0,0.0,0.0,0.0,0.0
4112,2018-12-07,event,province, MELAWI,0.0,0.0,0.0,2.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4113,2018-12-07,event,province, MAGELANG,0.0,0.0,0.0,0.0,0.0,0.0,4.0, ,0.0,0,0.0,0.0,0.0,0.0
4114,2018-12-07,event,province, BADUNG,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4115,2018-12-07,event,province, TABANAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4116,2018-12-07,event,province, CILACAP,0.0,0.0,0.0,0.0,1.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4117,2018-12-07,event,province, TRENGGALEK,0.0,0.0,0.0,0.0,2.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4118,2018-12-07,event,province, TASIKMALAYA,0.0,0.0,0.0,0.0,0.0,0.0,50.0, ,0.0,0,0.0,0.0,0.0,0.0
4119,2018-12-07,event,province, SUKABUMI,1.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4120,2018-12-07,event,province, KOTA BOGOR,0.0,0.0,0.0,0.0,1.0,0.0,4.0, ,0.0,0,0.0,0.0,0.0,0.0
4121,2018-12-07,event,province, PACITAN,4.0,0.0,0.0,1.0,1.0,236.0,0.0, ,236.0,0,0.0,0.0,0.0,0.0
4122,2018-12-07,event,province, BANDUNG BARAT,0.0,0.0,0.0,0.0,1.0,0.0,3.0, ,0.0,0,0.0,0.0,0.0,0.0
4123,2018-12-07,event,province, SAWAHLUNTO/SIJUNJUNG,0.0,0.0,0.0,5.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,8.0,0.0
4124,2018-12-06,event,province, TEGAL,0.0,1.0,0.0,1.0,0.0,0.0,1.0, ,0.0,0,0.0,0.0,0.0,0.0
4125,2018-12-06,event,province, BULELENG,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4126,2018-12-06,event,province, TABANAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,1.0,0.0,0.0,0.0
4127,2018-12-06,event,province, PONOROGO,0.0,0.0,0.0,1.0,0.0,0.0,5.0, ,0.0,0,0.0,0.0,0.0,0.0
4128,2018-12-06,event,province, ACEH TENGAH,0.0,0.0,0.0,0.0,0.0,100.0,0.0, ,100.0,0,0.0,0.0,0.0,0.0
4129,2018-12-06,event,province, BIMA,0.0,0.0,0.0,0.0,0.0,0.0,160.0, ,0.0,0,0.0,0.0,0.0,0.0
4130,2018-12-06,event,province, KOTAWARINGIN BARAT,0.0,0.0,0.0,0.0,0.0,0.0,700.0, ,0.0,0,0.0,0.0,0.0,0.0
4131,2018-12-06,event,province, KOTA BOGOR,1.0,3.0,0.0,400.0,600.0,942.0,3.0, ,942.0,0,0.0,0.0,0.0,0.0
4132,2018-12-06,event,province, LOMBOK BARAT,0.0,7.0,0.0,0.0,0.0,0.0,7.0, ,0.0,0,0.0,0.0,0.0,0.0
4133,2018-12-06,event,province, PONOROGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4134,2018-12-06,event,province, SEKADAU,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4135,2018-12-06,event,province, KARANGASEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,2.0,0.0,0.0,0.0
4136,2018-12-06,event,province, MUSI BANYU ASIN,0.0,0.0,0.0,1.0,0.0,0.0,1.0, ,0.0,0,0.0,0.0,0.0,0.0
4137,2018-12-06,event,province, TEGAL,0.0,1.0,0.0,1.0,3.0,0.0,1.0, ,0.0,0,0.0,0.0,0.0,0.0
4138,2018-12-06,event,province, DOMPU,0.0,0.0,0.0,4.0,1.0,0.0,200.0, ,0.0,0,0.0,0.0,0.0,0.0
4139,2018-12-06,event,province, SUMBAWA,0.0,0.0,0.0,1.0,0.0,0.0,6798.0, ,0.0,0,0.0,0.0,0.0,0.0
4140,2018-12-06,event,province, KOTA SEMARANG,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4141,2018-12-06,event,province, LAMANDAU,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4142,2018-12-06,event,province, BIREUEN,0.0,0.0,0.0,1.0,3.0,381.0,0.0, ,381.0,0,0.0,0.0,0.0,0.0
4143,2018-12-06,event,province, LOMBOK UTARA,0.0,4.0,0.0,0.0,0.0,0.0,4.0, ,0.0,0,1.0,0.0,0.0,0.0
4144,2018-12-05,event,province, KOTA MADIUN,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4145,2018-12-05,event,province, TEGAL,0.0,0.0,0.0,0.0,1.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4146,2018-12-05,event,province, BENGKAYANG,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,3.0
4147,2018-12-05,event,province, KOTA YOGYAKARTA,0.0,0.0,0.0,0.0,0.0,23.0,0.0, ,23.0,0,0.0,0.0,0.0,0.0
4148,2018-12-05,event,province, GUNUNG KIDUL,0.0,0.0,0.0,0.0,0.0,0.0,30.0, ,0.0,0,0.0,0.0,0.0,0.0
4149,2018-12-05,event,province, KOTA SEMARANG,0.0,0.0,0.0,0.0,0.0,0.0,3.0, ,0.0,0,0.0,0.0,0.0,0.0
4150,2018-12-05,event,province, BANDUNG,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4151,2018-12-05,event,province, PEKALONGAN,0.0,0.0,0.0,0.0,1.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4152,2018-12-05,event,province, BANJARNEGARA,0.0,0.0,0.0,0.0,1.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4153,2018-12-05,event,province, PATI,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4154,2018-12-05,event,province, KLUNGKUNG,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4155,2018-12-05,event,province, DOMPU,0.0,0.0,0.0,0.0,0.0,0.0,250.0, ,0.0,0,0.0,0.0,0.0,0.0
4156,2018-12-05,event,province, ROKAN HULU,0.0,0.0,0.0,0.0,0.0,0.0,780.0, ,0.0,0,0.0,0.0,0.0,0.0
4157,2018-12-05,event,province, TULUNGAGUNG,0.0,0.0,0.0,0.0,0.0,0.0,15.0, ,0.0,0,0.0,0.0,0.0,0.0
4158,2018-12-05,event,province, SITUBONDO,0.0,0.0,0.0,1.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4159,2018-12-05,event,province, JEMBER,0.0,1.0,0.0,0.0,0.0,0.0,1.0, ,0.0,0,0.0,0.0,0.0,0.0
4160,2018-12-05,event,province, PROBOLINGGO,0.0,0.0,0.0,1.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4161,2018-12-05,event,province, BREBES,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4162,2018-12-04,event,province, SLEMAN,0.0,0.0,0.0,0.0,0.0,1.0,0.0, ,1.0,0,0.0,0.0,0.0,0.0
4163,2018-12-04,event,province, KENDAL,0.0,0.0,0.0,2.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4164,2018-12-04,event,province, KLUNGKUNG,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4165,2018-12-04,event,province, CILACAP,0.0,0.0,0.0,0.0,0.0,67.0,13765.0, ,67.0,0,0.0,0.0,0.0,0.0
4166,2018-12-04,event,province, KERINCI,0.0,0.0,0.0,0.0,1.0,0.0,0.0, ,0.0,0,1.0,0.0,0.0,0.0
4167,2018-12-04,event,province, CILACAP,0.0,0.0,0.0,0.0,1.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4168,2018-12-04,event,province, BLITAR,0.0,1.0,0.0,0.0,0.0,0.0,1.0, ,0.0,0,0.0,0.0,0.0,0.0
4169,2018-12-04,event,province, BANYUMAS,0.0,0.0,0.0,0.0,0.0,15.0,0.0, ,15.0,0,0.0,0.0,0.0,0.0
4170,2018-12-04,event,province, PROBOLINGGO,0.0,0.0,0.0,1.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4171,2018-12-04,event,province, TORAJA UTARA,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4172,2018-12-04,event,province, SLEMAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4173,2018-12-04,event,province, PURWOREJO,0.0,0.0,0.0,0.0,1.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4174,2018-12-04,event,province, BOYOLALI,0.0,0.0,0.0,13.0,18.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4175,2018-12-04,event,province, TRENGGALEK,0.0,0.0,0.0,0.0,11.0,0.0,45.0, ,0.0,0,0.0,0.0,0.0,0.0
4176,2018-12-04,event,province, KOTA SEMARANG,0.0,0.0,0.0,2.0,0.0,0.0,5.0, ,0.0,0,0.0,0.0,0.0,0.0
4177,2018-12-04,event,province, JEMBER,0.0,0.0,0.0,1.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4178,2018-12-04,event,province, MUARO JAMBI,0.0,0.0,0.0,0.0,1.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4179,2018-12-04,event,province, CILACAP,0.0,0.0,0.0,0.0,1.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4180,2018-12-04,event,province, BLORA,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4181,2018-12-04,event,province, LANDAK,0.0,0.0,0.0,0.0,0.0,25.0,4176.0, ,25.0,0,0.0,0.0,0.0,0.0
4182,2018-12-04,event,province, BADUNG,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4183,2018-12-03,event,province, ACEH SELATAN,0.0,0.0,0.0,0.0,0.0,0.0,294.0, ,0.0,0,0.0,0.0,0.0,0.0
4184,2018-12-03,event,province, KOTA YOGYAKARTA,0.0,0.0,0.0,0.0,0.0,0.0,244.0, ,0.0,0,0.0,0.0,0.0,0.0
4185,2018-12-03,event,province, PONOROGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4186,2018-12-03,event,province, CIANJUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4187,2018-12-03,event,province, ACEH TENGGARA,0.0,0.0,0.0,0.0,0.0,0.0,378.0, ,0.0,0,0.0,0.0,0.0,0.0
4188,2018-12-03,event,province, KOTA JAKARTA TIMUR,0.0,0.0,0.0,0.0,0.0,800.0,0.0, ,800.0,0,0.0,0.0,0.0,0.0
4189,2018-12-03,event,province, TABANAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,1.0,0.0,0.0,0.0
4190,2018-12-03,event,province, SLEMAN,0.0,0.0,0.0,1.0,2.0,0.0,15.0, ,0.0,0,1.0,0.0,0.0,0.0
4191,2018-12-03,event,province, KUNINGAN,0.0,0.0,0.0,0.0,0.0,0.0,10.0, ,0.0,0,0.0,0.0,0.0,0.0
4192,2018-12-03,event,province, KOTA SEMARANG,0.0,0.0,0.0,1.0,0.0,0.0,5.0, ,0.0,0,0.0,0.0,0.0,0.0
4193,2018-12-03,event,province, KOTA SEMARANG,0.0,0.0,0.0,2.0,1.0,0.0,5.0, ,0.0,0,0.0,0.0,0.0,0.0
4194,2018-12-02,event,province, KOTA MALANG,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4195,2018-12-02,event,province, GROBOGAN,1.0,0.0,0.0,13.0,0.0,0.0,20730.0, ,0.0,0,0.0,0.0,248.0,0.0
4196,2018-12-02,event,province, KARO,7.0,9.0,0.0,0.0,0.0,0.0,9.0, ,0.0,0,0.0,0.0,0.0,0.0
4197,2018-12-02,event,province, ACEH BARAT,0.0,0.0,0.0,0.0,0.0,0.0,15309.0, ,0.0,0,0.0,0.0,0.0,0.0
4198,2018-12-01,event,province, MINAHASA,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4199,2018-12-01,event,province, SUBULUSSALAM,0.0,0.0,0.0,1.0,0.0,0.0,10620.0, ,0.0,0,0.0,0.0,0.0,0.0
4200,2018-12-01,event,province, BANDUNG,0.0,0.0,0.0,0.0,2.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4201,2018-12-01,event,province, BULUKUMBA,0.0,0.0,0.0,0.0,0.0,0.0,18.0, ,0.0,0,0.0,0.0,0.0,0.0
4202,2018-12-01,event,province, TANA TORAJA,0.0,0.0,0.0,0.0,1.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4203,2018-12-01,event,province, TANGGAMUS,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4204,2018-11-30,event,province, BADUNG,0.0,0.0,0.0,0.0,1.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4205,2018-11-30,event,province, KOTA TERNATE,0.0,1.0,0.0,16.0,9.0,1924.0,1.0, ,1924.0,0,0.0,0.0,0.0,0.0
4206,2018-11-30,event,province, LAMPUNG SELATAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4207,2018-11-30,event,province, WONOGIRI,0.0,0.0,0.0,0.0,2.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4208,2018-11-30,event,province, ACEH TENGAH,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4209,2018-11-30,event,province, TRENGGALEK,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4210,2018-11-30,event,province, KOTA SEMARANG,0.0,0.0,0.0,0.0,2.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4211,2018-11-30,event,province, BOGOR,0.0,1.0,0.0,1.0,0.0,3.0,1.0, ,3.0,0,0.0,0.0,0.0,0.0
4212,2018-11-30,event,province, BENGKAYANG,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,5.0,1.0
4213,2018-11-30,event,province, BATU,0.0,0.0,0.0,0.0,2.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4214,2018-11-30,event,province, MAGELANG,0.0,0.0,0.0,0.0,0.0,0.0,3.0, ,0.0,0,0.0,0.0,0.0,0.0
4215,2018-11-30,event,province, BREBES,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4216,2018-11-30,event,province, PONOROGO,0.0,0.0,0.0,0.0,1.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4217,2018-11-30,event,province, TULUNGAGUNG,0.0,0.0,0.0,0.0,4.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4218,2018-11-30,event,province, ACEH TENGGARA,0.0,0.0,0.0,0.0,0.0,0.0,444.0, ,0.0,0,0.0,0.0,0.0,0.0
4219,2018-11-30,event,province, PENAJAM PASER UTARA,0.0,0.0,0.0,0.0,0.0,0.0,675.0, ,0.0,0,0.0,0.0,0.0,0.0
4220,2018-11-29,event,province, KARANGASEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4221,2018-11-29,event,province, KUTAI KERTANEGARA,0.0,0.0,0.0,5.0,0.0,0.0,58.0, ,0.0,0,0.0,0.0,0.0,0.0
4222,2018-11-29,event,province, LANGKAT,1.0,2.0,0.0,0.0,0.0,0.0,2.0, ,0.0,0,0.0,0.0,0.0,0.0
4223,2018-11-29,event,province, PACITAN,0.0,0.0,0.0,0.0,4.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4224,2018-11-29,event,province, BOGOR,0.0,0.0,0.0,1.0,7.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4225,2018-11-29,event,province, JEMBER,0.0,0.0,0.0,0.0,0.0,0.0,13.0, ,0.0,0,0.0,0.0,0.0,0.0
4226,2018-11-29,event,province, KUDUS,0.0,0.0,0.0,0.0,1.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4227,2018-11-29,event,province, PURWOREJO,0.0,0.0,0.0,1.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4228,2018-11-29,event,province, PACITAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4229,2018-11-29,event,province, GRESIK,0.0,4.0,0.0,0.0,0.0,0.0,4.0, ,0.0,0,0.0,0.0,0.0,0.0
4230,2018-11-29,event,province, TAPANULI SELATAN,0.0,3.0,2.0,0.0,0.0,0.0,5.0, ,0.0,0,0.0,0.0,0.0,0.0
4231,2018-11-29,event,province, MALANG,0.0,0.0,0.0,0.0,1.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4232,2018-11-29,event,province, LOMBOK TIMUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4233,2018-11-29,event,province, TULUNGAGUNG,0.0,0.0,0.0,1.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4234,2018-11-28,event,province, LUMAJANG,0.0,0.0,0.0,0.0,0.0,0.0,1654.0, ,0.0,0,0.0,0.0,0.0,0.0
4235,2018-11-28,event,province, KOTA TASIKMALAYA,0.0,0.0,0.0,2.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4236,2018-11-28,event,province, GRESIK,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4237,2018-11-28,event,province, BULELENG,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4238,2018-11-28,event,province, SERANG,0.0,0.0,0.0,0.0,1.0,0.0,3.0, ,0.0,0,0.0,0.0,0.0,0.0
4239,2018-11-28,event,province, KOTA PONTIANAK,0.0,0.0,0.0,5.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4240,2018-11-28,event,province, BANYUWANGI,0.0,0.0,0.0,0.0,0.0,0.0,2780.0, ,0.0,0,0.0,0.0,0.0,0.0
4241,2018-11-28,event,province, TABALONG,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4242,2018-11-27,event,province, TABANAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4243,2018-11-27,event,province, KOTA SEMARANG,0.0,0.0,0.0,2.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4244,2018-11-27,event,province, ACEH TENGGARA,0.0,0.0,0.0,6.0,0.0,0.0,240.0, ,0.0,0,0.0,0.0,0.0,0.0
4245,2018-11-27,event,province, YAPEN WAROPEN,0.0,0.0,0.0,0.0,11.0,0.0,0.0, ,0.0,0,2.0,0.0,0.0,0.0
4246,2018-11-27,event,province, BANGKA,0.0,0.0,0.0,0.0,0.0,0.0,80.0, ,0.0,0,0.0,0.0,0.0,0.0
4247,2018-11-27,event,province, TRENGGALEK,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4248,2018-11-27,event,province, ACEH TAMIANG,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,30.0,0.0
4249,2018-11-27,event,province, JEMBRANA,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4250,2018-11-27,event,province, INDRAGIRI HILIR,0.0,0.0,0.0,8.0,0.0,0.0,225.0, ,0.0,0,0.0,0.0,0.0,0.0
4251,2018-11-27,event,province, PURWAKARTA,4.0,5.0,0.0,3.0,0.0,0.0,5.0, ,0.0,0,0.0,0.0,0.0,0.0
4252,2018-11-26,event,province, MALANG,0.0,0.0,0.0,0.0,0.0,0.0,10.0, ,0.0,0,0.0,0.0,0.0,0.0
4253,2018-11-26,event,province, KOTA JAKARTA TIMUR,0.0,0.0,0.0,1.0,0.0,0.0,5.0, ,0.0,0,0.0,0.0,0.0,0.0
4254,2018-11-26,event,province, ACEH TENGGARA,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4255,2018-11-26,event,province, KOTA BANDUNG,0.0,0.0,0.0,0.0,0.0,0.0,260.0, ,0.0,0,0.0,0.0,0.0,0.0
4256,2018-11-26,event,province, ACEH TENGGARA,0.0,0.0,0.0,0.0,0.0,0.0,58.0, ,0.0,0,0.0,0.0,0.0,0.0
4257,2018-11-25,event,province, LUWU UTARA,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
4258,2018-11-25,event,province, BATU,0.0,0.0,0.0,1.0,0.0,3.0,0.0, ,3.0,0,0.0,0.0,0.0,0.0
4259,2018-11-25,event,province, BATANGHARI,0.0,0.0,0.0,0.0,1.0,0.0,3.0, ,0.0,0,0.0,0.0,0.0,0.0
4260,2018-11-25,event,province, BANYUWANGI,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0,0.0,0.0,0.0,0.0
